"plays","downloads","loads","finishes","likes","comments","uri","name","duration","created_time","sizes","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
49,0,206,9,0,0,/videos/154200807,"You're So Talented, Season Two -- Chapter One",521,2016-02-04T16:44:07+00:00,Array,0,70,336,16498,23445,0
45,0,80,5,0,0,/videos/155827723,"You're So Talented, Season Two -- Chapter Two",668,2016-02-18T14:25:09+00:00,Array,0,66,413,18618,28091,0
44,0,80,11,0,0,/videos/159158733,"You're So Talented, Season Two - Chapter Four",546,2016-03-16T02:57:07+00:00,Array,0,64,365,16099,25116,0
39,0,82,11,0,0,/videos/179722291,"#2QIK: Elijah McKinnon & AJ Christian (Part One)",473,2016-08-22T07:38:34+00:00,Array,0,58,299,11665,19866,0
37,0,58,4,0,0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397,2015-04-07T22:23:45+00:00,Array,0,72,279,10345,14292,0
32,0,67,4,0,0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295,2015-04-13T17:46:12+00:00,Array,0,74,206,6596,8850,0
30,0,69,3,0,0,/videos/162385131,"You're So Talented, Season Two - Chapter Six",568,2016-04-11T15:02:31+00:00,Array,0,73,373,11215,15336,0
29,0,56,4,0,0,/videos/129668799,"You're So Talented, Season One -- Chapter Seven",477,2015-06-03T14:13:37+00:00,Array,0,83,301,8748,10494,0
29,0,65,2,0,0,/videos/157297665,"You're So Talented, Season Two - Chapter Three",555,2016-03-01T15:34:39+00:00,Array,0,66,393,11422,17228,0
27,0,50,3,0,0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292,2015-05-05T15:32:57+00:00,Array,0,78,187,5068,6424,0
25,0,51,2,0,0,/videos/160747140,"You're So Talented, Season Two - Chapter Five",520,2016-03-29T14:20:48+00:00,Array,0,79,378,9468,11960,0
25,0,42,4,0,0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266,2015-05-19T23:04:13+00:00,Array,0,86,193,4838,5586,0
23,0,50,1,0,0,/videos/162147393,"Bronx Cunt Tour -- Episode 2",609,2016-04-09T01:28:13+00:00,Array,0,58,230,5299,9135,0
21,0,244,1,0,0,/videos/134807299,"Open TV Presents: Nupita Obama Creates Vogua",731,2015-07-29T04:46:53+00:00,Array,0,46,294,6177,13158,0
18,0,57,1,0,0,/videos/175640352,"Been T/Here -- Suddenly, It All Changed",813,2016-07-21T02:12:10+00:00,Array,0,50,344,6205,12210,0
16,0,49,2,0,0,/videos/162141163,"Bronx Cunt Tour -- Episode 1",500,2016-04-08T23:44:29+00:00,Array,0,75,284,4555,6000,0
16,0,137,2,1,0,/videos/179704860,"#2QIK: Cqqchifruit & Darling Shear (Part One)",276,2016-08-22T03:02:25+00:00,Array,0,72,201,3225,4432,0
14,1,41,3,0,0,/videos/179804458,"#2QIK: Roy Kinsey & MSMRJR (Part One)",736,2016-08-22T19:48:20+00:00,Array,0,56,357,5011,8832,0
14,0,46,1,0,0,/videos/174737229,"Been T/Here -- Lessons Learned",735,2016-07-14T22:01:40+00:00,Array,0,63,369,5166,8085,0
13,0,48,3,0,0,/videos/150002138,"Futurewomen: The Quest -- Episode 3",842,2015-12-25T07:13:40+00:00,Array,0,31,352,4576,14379,0
13,0,34,0,0,0,/videos/176492543,"Been T/Here -- Practicing Love",896,2016-07-27T17:44:21+00:00,Array,0,23,191,2485,10752,0
13,0,117,2,0,0,/videos/160674297,"On The Verge -- By Paige Cunningham Caldarella & Jessica King",658,2016-03-28T23:47:44+00:00,Array,0,60,397,5168,8554,0
12,0,311,7,0,0,/videos/121910493,"Teaser -- Nupita Obama Creates Vogua",55,2015-03-11T16:54:25+00:00,Array,0,79,36,435,550,0
11,0,41,0,0,0,/videos/136670475,"Futurewomen, The Origins -- Episode 1",805,2015-08-18T23:17:14+00:00,Array,0,21,174,1915,8855,0
10,0,40,3,0,0,/videos/179705167,"#2QIK: Cqqchifruit & Darling Shear (Part Two)",309,2016-08-22T03:07:25+00:00,Array,0,74,207,2072,2790,0
10,0,28,1,0,0,/videos/177614686,"Been There: The Best Friend I Ever Had",836,2016-08-04T20:43:03+00:00,Array,0,35,267,2670,7533,0
9,0,28,1,0,0,/videos/178429087,"Been T/Here: In the Knowing of Me",780,2016-08-11T05:46:14+00:00,Array,0,41,284,2564,6240,0
9,0,36,2,0,0,/videos/179706662,"#2QIK: Sam Bailey  &  Kiam Marcelo Junio (Part One)",258,2016-08-22T03:30:27+00:00,Array,0,64,166,1502,2331,0
9,0,49,2,0,0,/videos/140615202,"Futurewomen, The Characters -- Episode 2",915,2015-09-28T02:11:20+00:00,Array,0,28,260,2340,8244,0
7,0,17,0,0,0,/videos/174734258,"Been T/Here -- Riot Grrrl Heart",721,2016-07-14T21:40:54+00:00,Array,0,48,348,2439,5047,0
6,0,33,3,0,0,/videos/179705250,"#2QIK: Ricardo Gamboa &  James T. Green (Part One)",612,2016-08-22T03:08:34+00:00,Array,0,82,420,2522,3060,0
4,0,17,1,0,0,/videos/160749794,"/Shift/ -- A Fundraiser for Honey Pot Performance",263,2016-03-29T14:37:47+00:00,Array,0,36,95,382,1052,0
4,0,25,2,0,0,/videos/161135550,"NIC Kay's Bronx Cunt Tour -- Trailer",68,2016-04-01T03:39:53+00:00,Array,0,49,16,67,136,0
4,0,25,2,0,0,/videos/179706932,"#2QIK: Sam Bailey  &  Kiam Marcelo Junio (Part Two)",667,2016-08-22T03:33:51+00:00,Array,0,63,526,2105,3335,0
4,0,17,2,0,0,/videos/126751017,"Teaser -- Futurewomen, an alternate reality series by Honey Pot Performance",47,2015-05-03T21:57:12+00:00,Array,0,66,32,128,192,0
4,0,24,0,0,0,/videos/149806393,"Introducing the Chicago Home Theater Festival 2015",626,2015-12-22T21:16:50+00:00,Array,0,51,243,972,1881,0
3,0,21,0,0,0,/videos/179706411,"#2QIK: Ricardo Gamboa &  James T. Green (Part Two)",508,2016-08-22T03:27:09+00:00,Array,0,76,389,1168,1524,0
3,0,10,2,0,0,/videos/160678130,"On The Verge --  Trailer -- Open TV Community",35,2016-03-29T00:34:12+00:00,Array,0,88,31,93,105,0
3,0,39,0,0,0,/videos/136577953,"Introducing Althea of #Futurewomen",107,2015-08-18T03:58:39+00:00,Array,0,96,34,104,108,0
3,0,22,0,0,0,/videos/177571136,"Been T/Here: Art is Essential",943,2016-08-04T15:36:07+00:00,Array,0,63,398,1196,1888,0
3,0,20,0,0,0,/videos/163350705,"Bronx Cunt Tour -- Episode 4",893,2016-04-19T03:12:52+00:00,Array,0,68,611,1833,2682,0
3,0,27,1,0,0,/videos/130134667,"Introducing Open TV (beta) at TEDx Northwestern",1039,2015-06-08T19:28:36+00:00,Array,0,86,903,2709,3120,0
2,0,33,0,0,0,/videos/136578747,"Introducing Isis of #Futurewomen",263,2015-08-18T04:14:52+00:00,Array,0,10,28,57,526,0
2,0,7,1,0,0,/videos/186488605,"Reunion Photos",128,2016-10-11T21:43:22+00:00,Array,0,50,64,129,258,0
2,0,8,0,0,0,/videos/11577487,"The Algebra Project",86,2010-05-08T15:21:03+00:00,Array,0,48,21,42,86,0
2,0,10,1,0,0,/videos/145222124,"Two Queens in Kitchen - Teaser One",16,2015-11-10T02:06:53+00:00,Array,0,78,12,25,32,0
2,0,23,0,0,0,/videos/163310995,"Bronx Cunt Tour -- Episode 3",483,2016-04-18T20:02:31+00:00,Array,0,52,253,507,968,0
1,0,4,0,0,0,/videos/134753960,"#NupitaObama Creates Vogua Premiere: Pilsen",73,2015-07-28T17:24:03+00:00,Array,0,0,0,0,73,0
1,0,35,1,0,0,/videos/135381918,"Introducing Wonder of #Futurewomen",83,2015-08-04T17:50:40+00:00,Array,0,49,82,82,166,0
1,1,30,0,0,0,/videos/179804836,"#2QIK: Roy Kinsey & MSMRJR (Part Two)",667,2016-08-22T19:51:20+00:00,Array,0,58,387,387,667,0
1,0,17,0,0,0,/videos/28078430,"Philadelphia Voices of Pride",129,2011-08-23T21:42:52+00:00,Array,0,31,41,41,130,0
1,0,6,0,0,0,/videos/134346192,"#NupitaObama Creates Vogua Premiere: Wicker Park",98,2015-07-23T20:27:08+00:00,Array,0,0,0,0,98,0
1,0,7,0,0,0,/videos/133452075,"#NupitaObama Creates Vogua Premiere: Lakeview",77,2015-07-14T14:04:01+00:00,Array,0,39,31,31,78,0
0,0,1,0,0,0,/videos/189724238,"Brown Girls -- Trailer",141,2016-11-01T01:03:06+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/23215153,"A Conversation with Michaela Angela Davis at the Urban Catwalk",108,2011-05-03T15:54:14+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,,0,0,0,0,0,0
0,0,32,0,0,0,/videos/136579050,"Introducing Peppa of #Futurewomen",187,2015-08-18T04:21:15+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/25913498,"Michaela Angela Davis: Did Hip Hop Sell Out to the Fashion Industry?",104,2011-07-02T22:33:11+00:00,Array,0,0,0,0,0,0
0,0,4,0,0,0,/videos/25944002,"Michaela Angela Davis on Race and Fashion: ""Color is a Distraction""",230,2011-07-03T22:21:57+00:00,Array,0,0,0,0,0,0
0,0,5,0,0,0,/videos/9768044,"FAME: Kade Style (Anniversary Cut!)",627,2010-02-26T21:33:50+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/101415411,"freestylin vogua with effects and high data rate",280,2014-07-22T15:26:23+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,,0,0,0,0,0,0
0,0,12,0,0,0,/videos/132485814,"Open TV Presents: Nupita Obama Creates Vogua Trailer",47,2015-07-02T22:30:04+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,,0,0,0,0,0,0
0,0,1,0,0,0,/videos/25948268,"Michaela Angela Davis and The Urban Catwalk: Style, Race and Counterculture",1761,2011-07-04T01:16:20+00:00,Array,0,0,0,0,0,0
0,0,2,0,0,0,/videos/16589287,"It Goes Unsaid",216,2010-11-07T17:28:53+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/13692827,"Pay Day",1586,2010-07-28T02:28:12+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/11588116,"Project Basho",129,2010-05-09T02:35:04+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/11588056,"A Day at the Plant",331,2010-05-09T02:28:43+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/11587726,"Spike Lee with Talk Radio News",119,2010-05-09T02:03:33+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/11587706,"Military Sexual Trauma",1610,2010-05-09T02:02:01+00:00,Array,0,0,0,0,0,0
0,0,9,0,0,0,/videos/11578516,"Talk Radio News - Dennis Kucinich",381,2010-05-08T16:22:50+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/11577839,"Senegal: Sights, Sounds and Struggles",286,2010-05-08T15:44:57+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/11565788,"MEET - Episode Three - JORDAN 10AM",218,2010-05-07T22:22:54+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/11567668,"LEE's Video Art",214,2010-05-08T00:12:57+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/11565721,"MEET - Episode Two - LEE 9AM",216,2010-05-07T22:19:26+00:00,Array,0,0,0,0,0,0
0,0,2,0,0,0,/videos/11565555,"MEET - Episode One - JORDAN 9AM",235,2010-05-07T22:11:34+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/10225370,"Artspace Underground, February 2010",376,2010-03-17T04:45:04+00:00,Array,0,0,0,0,0,0
"
",,,,,,,,,,,,,,,,
